,Season,labels
12465,Season 4,disgust
12466,Season 4,surprise
12467,Season 4,neutral
12468,Season 4,surprise
12469,Season 4,neutral
12470,Season 4,joy
12471,Season 4,anger
12472,Season 4,disgust
12473,Season 4,surprise
12474,Season 4,fear
12475,Season 4,anger
12476,Season 4,anger
12477,Season 4,surprise
12478,Season 4,neutral
12479,Season 4,neutral
12480,Season 4,neutral
12481,Season 4,joy
12482,Season 4,joy
12483,Season 4,neutral
12484,Season 4,disgust
12485,Season 4,neutral
12486,Season 4,neutral
12487,Season 4,neutral
12488,Season 4,sadness
12489,Season 4,disgust
12490,Season 4,fear
12491,Season 4,joy
12492,Season 4,neutral
12493,Season 4,disgust
12494,Season 4,neutral
12495,Season 4,neutral
12496,Season 4,neutral
12497,Season 4,surprise
12498,Season 4,joy
12499,Season 4,joy
12500,Season 4,anger
12501,Season 4,neutral
12502,Season 4,neutral
12503,Season 4,anger
12504,Season 4,surprise
12505,Season 4,disgust
12506,Season 4,anger
12507,Season 4,anger
12508,Season 4,anger
12509,Season 4,anger
12510,Season 4,anger
12511,Season 4,neutral
12512,Season 4,disgust
12513,Season 4,anger
12514,Season 4,neutral
12515,Season 4,neutral
12516,Season 4,neutral
12517,Season 4,anger
12518,Season 4,neutral
12519,Season 4,neutral
12520,Season 4,surprise
12521,Season 4,joy
12522,Season 4,neutral
12523,Season 4,neutral
12524,Season 4,neutral
12525,Season 4,neutral
12526,Season 4,neutral
12527,Season 4,neutral
12528,Season 4,neutral
12529,Season 4,neutral
12530,Season 4,surprise
12531,Season 4,neutral
12532,Season 4,disgust
12533,Season 4,disgust
12534,Season 4,neutral
12535,Season 4,neutral
12536,Season 4,surprise
12537,Season 4,neutral
12538,Season 4,neutral
12539,Season 4,neutral
12540,Season 4,neutral
12541,Season 4,anger
12542,Season 4,anger
12543,Season 4,anger
12544,Season 4,neutral
12545,Season 4,anger
12546,Season 4,neutral
12547,Season 4,anger
12548,Season 4,disgust
12549,Season 4,anger
12550,Season 4,anger
12551,Season 4,anger
12552,Season 4,anger
12553,Season 4,anger
12554,Season 4,disgust
12555,Season 4,disgust
12556,Season 4,disgust
12557,Season 4,fear
12558,Season 4,neutral
12559,Season 4,neutral
12560,Season 4,surprise
12561,Season 4,neutral
12562,Season 4,neutral
12563,Season 4,neutral
12564,Season 4,anger
12565,Season 4,surprise
12566,Season 4,neutral
12567,Season 4,neutral
12568,Season 4,disgust
12569,Season 4,joy
12570,Season 4,neutral
12571,Season 4,joy
12572,Season 4,surprise
12573,Season 4,neutral
12574,Season 4,surprise
12575,Season 4,neutral
12576,Season 4,joy
12577,Season 4,anger
12578,Season 4,joy
12579,Season 4,neutral
12580,Season 4,anger
12581,Season 4,anger
12582,Season 4,anger
12583,Season 4,neutral
12584,Season 4,surprise
12585,Season 4,anger
12586,Season 4,neutral
12587,Season 4,neutral
12588,Season 4,neutral
12589,Season 4,disgust
12590,Season 4,neutral
12591,Season 4,surprise
12592,Season 4,neutral
12593,Season 4,neutral
12594,Season 4,disgust
12595,Season 4,neutral
12596,Season 4,anger
12597,Season 4,neutral
12598,Season 4,anger
12599,Season 4,sadness
12600,Season 4,neutral
12601,Season 4,anger
12602,Season 4,disgust
12603,Season 4,neutral
12604,Season 4,neutral
12605,Season 4,neutral
12606,Season 4,neutral
12607,Season 4,anger
12608,Season 4,sadness
12609,Season 4,fear
12610,Season 4,disgust
12611,Season 4,disgust
12612,Season 4,neutral
12613,Season 4,anger
12614,Season 4,neutral
12615,Season 4,neutral
12616,Season 4,neutral
12617,Season 4,neutral
12618,Season 4,fear
12619,Season 4,neutral
12620,Season 4,neutral
12621,Season 4,disgust
12622,Season 4,neutral
12623,Season 4,neutral
12624,Season 4,disgust
12625,Season 4,neutral
12626,Season 4,neutral
12627,Season 4,neutral
12628,Season 4,neutral
12629,Season 4,neutral
12630,Season 4,neutral
12631,Season 4,neutral
12632,Season 4,neutral
12633,Season 4,neutral
12634,Season 4,fear
12635,Season 4,disgust
12636,Season 4,neutral
12637,Season 4,neutral
12638,Season 4,neutral
12639,Season 4,neutral
12640,Season 4,neutral
12641,Season 4,neutral
12642,Season 4,anger
12643,Season 4,neutral
12644,Season 4,neutral
12645,Season 4,neutral
12646,Season 4,disgust
12647,Season 4,neutral
12648,Season 4,neutral
12649,Season 4,fear
12650,Season 4,fear
12651,Season 4,neutral
12652,Season 4,anger
12653,Season 4,surprise
12654,Season 4,disgust
12655,Season 4,neutral
12656,Season 4,neutral
12657,Season 4,neutral
12658,Season 4,surprise
12659,Season 4,fear
12660,Season 4,surprise
12661,Season 4,neutral
12662,Season 4,anger
12663,Season 4,neutral
12664,Season 4,neutral
12665,Season 4,disgust
12666,Season 4,neutral
12667,Season 4,disgust
12668,Season 4,anger
12669,Season 4,disgust
12670,Season 4,anger
12671,Season 4,anger
12672,Season 4,neutral
12673,Season 4,neutral
12674,Season 4,surprise
12675,Season 4,neutral
12676,Season 4,neutral
12677,Season 4,neutral
12678,Season 4,neutral
12679,Season 4,anger
12680,Season 4,neutral
12681,Season 4,anger
12682,Season 4,neutral
12683,Season 4,anger
12684,Season 4,neutral
12685,Season 4,anger
12686,Season 4,neutral
12687,Season 4,fear
12688,Season 4,anger
12689,Season 4,neutral
12690,Season 4,anger
12691,Season 4,joy
12692,Season 4,neutral
12693,Season 4,surprise
12694,Season 4,anger
12695,Season 4,neutral
12696,Season 4,surprise
12697,Season 4,neutral
12698,Season 4,neutral
12699,Season 4,sadness
12700,Season 4,joy
12701,Season 4,neutral
12702,Season 4,anger
12703,Season 4,fear
12704,Season 4,disgust
12705,Season 4,neutral
12706,Season 4,joy
12707,Season 4,neutral
12708,Season 4,disgust
12709,Season 4,neutral
12710,Season 4,neutral
12711,Season 4,disgust
12712,Season 4,neutral
12713,Season 4,fear
12714,Season 4,neutral
12715,Season 4,neutral
12716,Season 4,joy
12717,Season 4,neutral
12718,Season 4,anger
12719,Season 4,sadness
12720,Season 4,neutral
12721,Season 4,neutral
12722,Season 4,neutral
12723,Season 4,neutral
12724,Season 4,neutral
12725,Season 4,joy
12726,Season 4,joy
12727,Season 4,joy
12728,Season 4,joy
12729,Season 4,joy
12730,Season 4,disgust
12731,Season 4,disgust
12732,Season 4,disgust
12733,Season 4,sadness
12734,Season 4,anger
12735,Season 4,neutral
12736,Season 4,disgust
12737,Season 4,neutral
12738,Season 4,disgust
12739,Season 4,neutral
12740,Season 4,anger
12741,Season 4,joy
12742,Season 4,surprise
12743,Season 4,neutral
12744,Season 4,surprise
12745,Season 4,neutral
12746,Season 4,neutral
12747,Season 4,joy
12748,Season 4,fear
12749,Season 4,neutral
12750,Season 4,anger
12751,Season 4,anger
12752,Season 4,disgust
12753,Season 4,anger
12754,Season 4,neutral
12755,Season 4,neutral
12756,Season 4,neutral
12757,Season 4,surprise
12758,Season 4,neutral
12759,Season 4,anger
12760,Season 4,neutral
12761,Season 4,neutral
12762,Season 4,disgust
12763,Season 4,neutral
12764,Season 4,disgust
12765,Season 4,anger
12766,Season 4,fear
12767,Season 4,disgust
12768,Season 4,neutral
12769,Season 4,neutral
12770,Season 4,surprise
12771,Season 4,neutral
12772,Season 4,neutral
12773,Season 4,neutral
12774,Season 4,neutral
12775,Season 4,neutral
12776,Season 4,neutral
12777,Season 4,neutral
12778,Season 4,neutral
12779,Season 4,neutral
12780,Season 4,surprise
12781,Season 4,neutral
12782,Season 4,neutral
12783,Season 4,neutral
12784,Season 4,neutral
12785,Season 4,surprise
12786,Season 4,neutral
12787,Season 4,disgust
12788,Season 4,joy
12789,Season 4,neutral
12790,Season 4,neutral
12791,Season 4,surprise
12792,Season 4,sadness
12793,Season 4,surprise
12794,Season 4,neutral
12795,Season 4,neutral
12796,Season 4,joy
12797,Season 4,surprise
12798,Season 4,neutral
12799,Season 4,surprise
12800,Season 4,anger
12801,Season 4,sadness
12802,Season 4,neutral
12803,Season 4,sadness
12804,Season 4,anger
12805,Season 4,neutral
12806,Season 4,surprise
12807,Season 4,neutral
12808,Season 4,surprise
12809,Season 4,neutral
12810,Season 4,anger
12811,Season 4,neutral
12812,Season 4,neutral
12813,Season 4,fear
12814,Season 4,anger
12815,Season 4,neutral
12816,Season 4,anger
12817,Season 4,anger
12818,Season 4,anger
12819,Season 4,disgust
12820,Season 4,sadness
12821,Season 4,surprise
12822,Season 4,anger
12823,Season 4,disgust
12824,Season 4,anger
12825,Season 4,disgust
12826,Season 4,neutral
12827,Season 4,disgust
12828,Season 4,sadness
12829,Season 4,surprise
12830,Season 4,fear
12831,Season 4,neutral
12832,Season 4,disgust
12833,Season 4,neutral
12834,Season 4,neutral
12835,Season 4,fear
12836,Season 4,surprise
12837,Season 4,sadness
12838,Season 4,disgust
12839,Season 4,neutral
12840,Season 4,neutral
12841,Season 4,neutral
12842,Season 4,sadness
12843,Season 4,neutral
12844,Season 4,neutral
12845,Season 4,anger
12846,Season 4,disgust
12847,Season 4,disgust
12848,Season 4,disgust
12849,Season 4,disgust
12850,Season 4,disgust
12851,Season 4,anger
12852,Season 4,anger
12853,Season 4,neutral
12854,Season 4,surprise
12855,Season 4,sadness
12856,Season 4,anger
12857,Season 4,sadness
12858,Season 4,neutral
12859,Season 4,neutral
12860,Season 4,neutral
12861,Season 4,neutral
12862,Season 4,neutral
12863,Season 4,neutral
12864,Season 4,neutral
12865,Season 4,neutral
12866,Season 4,neutral
12867,Season 4,sadness
12868,Season 4,neutral
12869,Season 4,surprise
12870,Season 4,neutral
12871,Season 4,surprise
12872,Season 4,neutral
12873,Season 4,surprise
12874,Season 4,fear
12875,Season 4,neutral
12876,Season 4,neutral
12877,Season 4,neutral
12878,Season 4,neutral
12879,Season 4,anger
12880,Season 4,disgust
12881,Season 4,surprise
12882,Season 4,neutral
12883,Season 4,surprise
12884,Season 4,disgust
12885,Season 4,disgust
12886,Season 4,sadness
12887,Season 4,neutral
12888,Season 4,anger
12889,Season 4,anger
12890,Season 4,disgust
12891,Season 4,surprise
12892,Season 4,disgust
12893,Season 4,anger
12894,Season 4,disgust
12895,Season 4,surprise
12896,Season 4,anger
12897,Season 4,anger
12898,Season 4,surprise
12899,Season 4,surprise
12900,Season 4,anger
12901,Season 4,disgust
12902,Season 4,fear
12903,Season 4,disgust
12904,Season 4,sadness
12905,Season 4,sadness
12906,Season 4,anger
12907,Season 4,sadness
12908,Season 4,disgust
12909,Season 4,anger
12910,Season 4,disgust
12911,Season 4,neutral
12912,Season 4,neutral
12913,Season 4,anger
12914,Season 4,sadness
12915,Season 4,disgust
12916,Season 4,neutral
12917,Season 4,fear
12918,Season 4,anger
12919,Season 4,anger
12920,Season 4,sadness
12921,Season 4,anger
12922,Season 4,disgust
12923,Season 4,disgust
12924,Season 4,neutral
12925,Season 4,neutral
12926,Season 4,neutral
12927,Season 4,surprise
12928,Season 4,anger
12929,Season 4,neutral
12930,Season 4,neutral
12931,Season 4,neutral
12932,Season 4,joy
12933,Season 4,neutral
12934,Season 4,joy
12935,Season 4,joy
12936,Season 4,neutral
12937,Season 4,anger
12938,Season 4,anger
12939,Season 4,sadness
12940,Season 4,joy
12941,Season 4,neutral
12942,Season 4,neutral
12943,Season 4,disgust
12944,Season 4,neutral
12945,Season 4,neutral
12946,Season 4,disgust
12947,Season 4,sadness
12948,Season 4,surprise
12949,Season 4,neutral
12950,Season 4,sadness
12951,Season 4,surprise
12952,Season 4,disgust
12953,Season 4,anger
12954,Season 4,anger
12955,Season 4,disgust
12956,Season 4,disgust
12957,Season 4,disgust
12958,Season 4,disgust
12959,Season 4,surprise
12960,Season 4,neutral
12961,Season 4,surprise
12962,Season 4,disgust
12963,Season 4,neutral
12964,Season 4,sadness
12965,Season 4,neutral
12966,Season 4,disgust
12967,Season 4,anger
12968,Season 4,neutral
12969,Season 4,disgust
12970,Season 4,disgust
12971,Season 4,surprise
12972,Season 4,anger
12973,Season 4,surprise
12974,Season 4,surprise
12975,Season 4,neutral
12976,Season 4,neutral
12977,Season 4,neutral
12978,Season 4,neutral
12979,Season 4,neutral
12980,Season 4,surprise
12981,Season 4,joy
12982,Season 4,surprise
12983,Season 4,anger
12984,Season 4,neutral
12985,Season 4,neutral
12986,Season 4,disgust
12987,Season 4,neutral
12988,Season 4,neutral
12989,Season 4,surprise
12990,Season 4,neutral
12991,Season 4,neutral
12992,Season 4,anger
12993,Season 4,neutral
12994,Season 4,neutral
12995,Season 4,anger
12996,Season 4,anger
12997,Season 4,neutral
12998,Season 4,neutral
12999,Season 4,neutral
13000,Season 4,neutral
13001,Season 4,neutral
13002,Season 4,neutral
13003,Season 4,neutral
13004,Season 4,neutral
13005,Season 4,surprise
13006,Season 4,neutral
13007,Season 4,neutral
13008,Season 4,neutral
13009,Season 4,neutral
13010,Season 4,neutral
13011,Season 4,neutral
13012,Season 4,disgust
13013,Season 4,neutral
13014,Season 4,neutral
13015,Season 4,joy
13016,Season 4,sadness
13017,Season 4,anger
13018,Season 4,sadness
13019,Season 4,surprise
13020,Season 4,neutral
13021,Season 4,disgust
13022,Season 4,anger
13023,Season 4,neutral
13024,Season 4,neutral
13025,Season 4,neutral
13026,Season 4,sadness
13027,Season 4,sadness
13028,Season 4,neutral
13029,Season 4,surprise
13030,Season 4,anger
13031,Season 4,neutral
13032,Season 4,neutral
13033,Season 4,anger
13034,Season 4,joy
13035,Season 4,neutral
13036,Season 4,surprise
13037,Season 4,neutral
13038,Season 4,neutral
13039,Season 4,anger
13040,Season 4,fear
13041,Season 4,fear
13042,Season 4,joy
13043,Season 4,anger
13044,Season 4,joy
13045,Season 4,neutral
13046,Season 4,sadness
13047,Season 4,anger
13048,Season 4,joy
13049,Season 4,neutral
13050,Season 4,anger
13051,Season 4,neutral
13052,Season 4,joy
13053,Season 4,surprise
13054,Season 4,neutral
13055,Season 4,fear
13056,Season 4,anger
13057,Season 4,disgust
13058,Season 4,neutral
13059,Season 4,anger
13060,Season 4,neutral
13061,Season 4,neutral
13062,Season 4,anger
13063,Season 4,anger
13064,Season 4,neutral
13065,Season 4,sadness
13066,Season 4,anger
13067,Season 4,neutral
13068,Season 4,neutral
13069,Season 4,anger
13070,Season 4,neutral
13071,Season 4,neutral
13072,Season 4,anger
13073,Season 4,neutral
13074,Season 4,fear
13075,Season 4,anger
13076,Season 4,anger
13077,Season 4,neutral
13078,Season 4,neutral
13079,Season 4,disgust
13080,Season 4,fear
13081,Season 4,joy
13082,Season 4,neutral
13083,Season 4,disgust
13084,Season 4,neutral
13085,Season 4,fear
13086,Season 4,neutral
13087,Season 4,anger
13088,Season 4,neutral
13089,Season 4,disgust
13090,Season 4,neutral
13091,Season 4,neutral
13092,Season 4,neutral
13093,Season 4,surprise
13094,Season 4,neutral
13095,Season 4,anger
13096,Season 4,joy
13097,Season 4,neutral
13098,Season 4,neutral
13099,Season 4,neutral
13100,Season 4,anger
13101,Season 4,neutral
13102,Season 4,disgust
13103,Season 4,surprise
13104,Season 4,anger
13105,Season 4,neutral
13106,Season 4,neutral
13107,Season 4,disgust
13108,Season 4,fear
13109,Season 4,surprise
13110,Season 4,neutral
13111,Season 4,fear
13112,Season 4,disgust
13113,Season 4,disgust
13114,Season 4,anger
13115,Season 4,disgust
13116,Season 4,anger
13117,Season 4,disgust
13118,Season 4,surprise
13119,Season 4,fear
13120,Season 4,disgust
13121,Season 4,neutral
13122,Season 4,neutral
13123,Season 4,neutral
13124,Season 4,neutral
13125,Season 4,anger
13126,Season 4,disgust
13127,Season 4,disgust
13128,Season 4,neutral
13129,Season 4,neutral
13130,Season 4,anger
13131,Season 4,anger
13132,Season 4,anger
13133,Season 4,neutral
13134,Season 4,surprise
13135,Season 4,disgust
13136,Season 4,neutral
13137,Season 4,neutral
13138,Season 4,sadness
13139,Season 4,neutral
13140,Season 4,neutral
13141,Season 4,disgust
13142,Season 4,disgust
13143,Season 4,neutral
13144,Season 4,joy
13145,Season 4,neutral
13146,Season 4,disgust
13147,Season 4,neutral
13148,Season 4,neutral
13149,Season 4,neutral
13150,Season 4,neutral
13151,Season 4,neutral
13152,Season 4,surprise
13153,Season 4,disgust
13154,Season 4,anger
13155,Season 4,neutral
13156,Season 4,surprise
13157,Season 4,neutral
13158,Season 4,anger
13159,Season 4,anger
13160,Season 4,disgust
13161,Season 4,anger
13162,Season 4,surprise
13163,Season 4,neutral
13164,Season 4,neutral
13165,Season 4,sadness
13166,Season 4,neutral
13167,Season 4,surprise
13168,Season 4,neutral
13169,Season 4,surprise
13170,Season 4,neutral
13171,Season 4,neutral
13172,Season 4,disgust
13173,Season 4,fear
13174,Season 4,neutral
13175,Season 4,surprise
13176,Season 4,sadness
13177,Season 4,neutral
13178,Season 4,surprise
13179,Season 4,disgust
13180,Season 4,neutral
13181,Season 4,neutral
13182,Season 4,surprise
13183,Season 4,neutral
13184,Season 4,surprise
13185,Season 4,joy
13186,Season 4,disgust
13187,Season 4,anger
13188,Season 4,neutral
13189,Season 4,neutral
13190,Season 4,disgust
13191,Season 4,neutral
13192,Season 4,joy
13193,Season 4,neutral
13194,Season 4,surprise
13195,Season 4,sadness
13196,Season 4,neutral
13197,Season 4,disgust
13198,Season 4,neutral
13199,Season 4,disgust
13200,Season 4,neutral
13201,Season 4,neutral
13202,Season 4,anger
13203,Season 4,neutral
13204,Season 4,anger
13205,Season 4,neutral
13206,Season 4,surprise
13207,Season 4,neutral
13208,Season 4,surprise
13209,Season 4,neutral
13210,Season 4,fear
13211,Season 4,neutral
13212,Season 4,neutral
13213,Season 4,anger
13214,Season 4,neutral
13215,Season 4,fear
13216,Season 4,fear
13217,Season 4,neutral
13218,Season 4,fear
13219,Season 4,disgust
13220,Season 4,surprise
13221,Season 4,joy
13222,Season 4,neutral
13223,Season 4,neutral
13224,Season 4,neutral
13225,Season 4,anger
13226,Season 4,neutral
13227,Season 4,neutral
13228,Season 4,sadness
13229,Season 4,disgust
13230,Season 4,anger
13231,Season 4,anger
13232,Season 4,sadness
13233,Season 4,neutral
13234,Season 4,anger
13235,Season 4,surprise
13236,Season 4,neutral
13237,Season 4,neutral
13238,Season 4,neutral
13239,Season 4,fear
13240,Season 4,neutral
13241,Season 4,neutral
13242,Season 4,surprise
13243,Season 4,sadness
13244,Season 4,surprise
13245,Season 4,neutral
13246,Season 4,neutral
13247,Season 4,surprise
13248,Season 4,neutral
13249,Season 4,neutral
13250,Season 4,neutral
13251,Season 4,neutral
13252,Season 4,sadness
13253,Season 4,disgust
13254,Season 4,anger
13255,Season 4,anger
13256,Season 4,disgust
13257,Season 4,disgust
13258,Season 4,anger
13259,Season 4,anger
13260,Season 4,anger
13261,Season 4,anger
13262,Season 4,anger
13263,Season 4,anger
13264,Season 4,anger
13265,Season 4,joy
13266,Season 4,sadness
13267,Season 4,neutral
13268,Season 4,joy
13269,Season 4,anger
13270,Season 4,surprise
13271,Season 4,disgust
13272,Season 4,neutral
13273,Season 4,anger
13274,Season 4,sadness
13275,Season 4,neutral
13276,Season 4,fear
13277,Season 4,anger
13278,Season 4,anger
